Address,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"00:0c:29:e9:d5:e3",5232,5420089,1388,339071,3844,5081018
"00:50:56:c0:00:08",106,12144,106,12144,0,0
"00:50:56:e5:56:f1",5232,5420089,3844,5081018,1388,339071
"01:00:5e:00:00:fb",34,2780,0,0,34,2780
"01:00:5e:00:00:fc",17,1366,0,0,17,1366
"01:00:5e:7f:ff:fa",2,1396,0,0,2,1396
"33:33:00:00:00:0c",2,1436,0,0,2,1436
"33:33:00:00:00:fb",34,3460,0,0,34,3460
"33:33:00:01:00:03",17,1706,0,0,17,1706
