Address,Port,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"18.65.244.49",443,3502,4105805,2713,3928688,789,177117
"18.67.110.62",443,384,224988,223,166074,161,58914
"35.241.39.12",443,500,209210,262,140979,238,68231
"108.158.32.114",443,54,46020,34,39092,20,6928
"192.168.147.1",5353,46,3806,46,3806,0,0
"192.168.147.1",50474,2,170,2,170,0,0
"192.168.147.1",55690,2,170,2,170,0,0
"192.168.147.1",57742,2,172,2,172,0,0
"192.168.147.1",58511,2,172,2,172,0,0
"192.168.147.1",58905,2,170,2,170,0,0
"192.168.147.1",59063,2,170,2,170,0,0
"192.168.147.1",59487,2,128,2,128,0,0
"192.168.147.1",61345,2,1396,2,1396,0,0
"192.168.147.1",61641,2,128,2,128,0,0
"192.168.147.1",63012,2,172,2,172,0,0
"192.168.147.1",64952,2,172,2,172,0,0
"192.168.147.1",65051,2,170,2,170,0,0
"192.168.147.2",53,28,3118,14,1962,14,1156
"192.168.147.134",49383,42,18878,20,6970,22,11908
"192.168.147.134",50301,2,245,1,79,1,166
"192.168.147.134",50781,2,288,1,82,1,206
"192.168.147.134",51285,2,188,1,86,1,102
"192.168.147.134",53886,2,222,1,79,1,143
"192.168.147.134",54287,2,230,1,83,1,147
"192.168.147.134",55052,2,188,1,86,1,102
"192.168.147.134",56096,2,271,1,82,1,189
"192.168.147.134",57648,2,267,1,86,1,181
"192.168.147.134",57771,54,46020,20,6928,34,39092
"192.168.147.134",58025,4,410,2,172,2,238
"192.168.147.134",58942,3502,4105805,789,177117,2713,3928688
"192.168.147.134",60226,458,190332,218,61261,240,129071
"192.168.147.134",62443,4,304,2,152,2,152
"192.168.147.134",63318,384,224988,161,58914,223,166074
"192.168.147.134",63638,2,253,1,83,1,170
"192.168.147.134",64718,2,252,1,86,1,166
"224.0.0.251",5353,46,3806,0,0,46,3806
"224.0.0.252",5355,23,1879,0,0,23,1879
"239.255.255.250",3702,2,1396,0,0,2,1396
"fe80::ac08:6dea:f4ee:6ad5",5353,46,4726,46,4726,0,0
"fe80::ac08:6dea:f4ee:6ad5",50474,2,210,2,210,0,0
"fe80::ac08:6dea:f4ee:6ad5",55690,2,210,2,210,0,0
"fe80::ac08:6dea:f4ee:6ad5",57742,2,212,2,212,0,0
"fe80::ac08:6dea:f4ee:6ad5",58511,2,212,2,212,0,0
"fe80::ac08:6dea:f4ee:6ad5",58905,2,210,2,210,0,0
"fe80::ac08:6dea:f4ee:6ad5",59063,2,210,2,210,0,0
"fe80::ac08:6dea:f4ee:6ad5",59487,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",61346,2,1436,2,1436,0,0
"fe80::ac08:6dea:f4ee:6ad5",61641,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",63012,2,212,2,212,0,0
"fe80::ac08:6dea:f4ee:6ad5",64952,2,212,2,212,0,0
"fe80::ac08:6dea:f4ee:6ad5",65051,2,210,2,210,0,0
"ff02::1:3",5355,24,2444,0,0,24,2444
"ff02::c",3702,2,1436,0,0,2,1436
"ff02::fb",5353,46,4726,0,0,46,4726
