Address,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"00:0c:29:e9:d5:e3",924,327775,417,88463,507,239312
"00:50:56:c0:00:08",52,21696,52,21696,0,0
"00:50:56:e5:56:f1",925,327835,508,239372,417,88463
"01:00:5e:00:00:fb",8,560,0,0,8,560
"01:00:5e:00:00:fc",4,256,0,0,4,256
"01:00:5e:7f:ff:fa",14,9772,0,0,14,9772
"33:33:00:00:00:0c",14,10052,0,0,14,10052
"33:33:00:00:00:fb",8,720,0,0,8,720
"33:33:00:01:00:03",4,336,0,0,4,336
"ff:ff:ff:ff:ff:ff",1,60,0,0,1,60
