Address,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"00:0c:29:e9:d5:e3",1178,382274,552,106681,626,275593
"00:50:56:c0:00:08",100,25440,100,25440,0,0
"00:50:56:e5:56:f1",1179,382334,627,275653,552,106681
"01:00:5e:00:00:fb",24,1680,0,0,24,1680
"01:00:5e:00:00:fc",12,768,0,0,12,768
"01:00:5e:7f:ff:fa",14,9772,0,0,14,9772
"33:33:00:00:00:0c",14,10052,0,0,14,10052
"33:33:00:00:00:fb",24,2160,0,0,24,2160
"33:33:00:01:00:03",12,1008,0,0,12,1008
"ff:ff:ff:ff:ff:ff",1,60,0,0,1,60
