Address,Port,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"20.4.130.154",443,21,6406,12,4906,9,1500
"20.190.122.23",443,32,13453,18,10328,14,3125
"23.223.224.125",443,4,253,2,145,2,108
"40.103.64.178",443,31,5524,15,1895,16,3629
"40.115.75.193",443,4,285,2,177,2,108
"52.98.141.114",443,14,805,7,420,7,385
"72.154.7.109",443,4,228,2,120,2,108
"89.42.218.88",80,20,2378,10,1526,10,852
"104.98.3.64",443,4,228,2,120,2,108
"149.210.234.234",3333,36,23090,23,22166,13,924
"150.171.28.11",443,23,5358,13,2105,10,3253
"172.172.255.216",443,7,782,4,576,3,206
"184.84.150.57",443,2,114,1,60,1,54
"192.168.0.47",7680,1,60,1,60,0,0
"192.168.1.112",7680,2,126,1,60,1,66
"192.168.147.134",50392,2,115,1,55,1,60
"192.168.147.134",50405,5,667,2,151,3,516
"192.168.147.134",50435,2,114,1,54,1,60
"192.168.147.134",50437,2,114,1,54,1,60
"192.168.147.134",50438,2,114,1,54,1,60
"192.168.147.134",50577,36,23090,13,924,23,22166
"192.168.147.134",50630,14,805,7,385,7,420
"192.168.147.134",50657,4,228,2,108,2,120
"192.168.147.134",50658,4,253,2,108,2,145
"192.168.147.134",50660,4,285,2,108,2,177
"192.168.147.134",50661,4,228,2,108,2,120
"192.168.147.134",50662,1,60,0,0,1,60
"192.168.147.134",50663,2,126,1,66,1,60
"192.168.147.134",50667,23,5358,10,3253,13,2105
"192.168.147.134",50668,27,5296,14,3521,13,1775
"192.168.147.134",50669,10,1189,5,426,5,763
"192.168.147.134",50670,10,1189,5,426,5,763
"192.168.147.134",50671,21,6406,9,1500,12,4906
"192.168.147.134",50672,32,13453,14,3125,18,10328
