Address,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"00:0c:29:e9:d5:e3",202,46391,98,13111,104,33280
"00:50:56:c0:00:08",73,5726,73,5726,0,0
"00:50:56:e5:56:f1",203,46451,105,33340,98,13111
"01:00:5e:00:00:fb",22,1540,0,0,22,1540
"01:00:5e:00:00:fc",12,768,0,0,12,768
"33:33:00:00:00:fb",22,1980,0,0,22,1980
"33:33:00:01:00:03",12,1008,0,0,12,1008
"33:33:ff:c5:26:3b",5,430,0,0,5,430
"ff:ff:ff:ff:ff:ff",1,60,0,0,1,60
