Address,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"00:0c:29:e9:d5:e3",371,95917,189,20796,182,75121
"00:50:56:c0:00:08",82,24160,82,24160,0,0
"00:50:56:e5:56:f1",373,96037,184,75241,189,20796
"01:00:5e:00:00:fb",20,1448,0,0,20,1448
"01:00:5e:00:00:fc",8,512,0,0,8,512
"01:00:5e:7f:ff:fa",16,10036,0,0,16,10036
"33:33:00:00:00:0c",14,10052,0,0,14,10052
"33:33:00:00:00:fb",16,1440,0,0,16,1440
"33:33:00:01:00:03",8,672,0,0,8,672
"ff:ff:ff:ff:ff:ff",2,120,0,0,2,120
