Address,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"00:0c:29:e9:d5:e3",8223,8148901,2289,623249,5934,7525652
"00:50:56:c0:00:08",47,3658,47,3658,0,0
"00:50:56:e5:56:f1",8221,8148587,5934,7525652,2287,622935
"01:00:5e:00:00:fb",14,980,0,0,14,980
"01:00:5e:00:00:fc",9,576,0,0,9,576
"33:33:00:00:00:fb",14,1260,0,0,14,1260
"33:33:00:01:00:02",2,314,0,0,2,314
"33:33:00:01:00:03",9,756,0,0,9,756
"33:33:ff:c5:26:3b",1,86,0,0,1,86
