Address,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"00:0c:29:e9:d5:e3",8930,8536938,2567,765159,6363,7771779
"00:50:56:c0:00:08",115,8978,115,8978,0,0
"00:50:56:e5:56:f1",8928,8536527,6364,7771839,2564,764688
"01:00:5e:00:00:fb",34,2380,0,0,34,2380
"01:00:5e:00:00:fc",21,1344,0,0,21,1344
"33:33:00:00:00:fb",34,3060,0,0,34,3060
"33:33:00:01:00:02",3,471,0,0,3,471
"33:33:00:01:00:03",21,1764,0,0,21,1764
"33:33:ff:c5:26:3b",5,430,0,0,5,430
"ff:ff:ff:ff:ff:ff",1,60,0,0,1,60
