Address,Port,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"192.168.4.55",7680,6,390,1,60,5,330
"192.168.4.82",7680,6,390,1,60,5,330
"192.168.20.4",7680,9,570,4,240,5,330
"192.168.86.47",7680,6,390,1,60,5,330
"192.168.147.134",50392,18,1458,9,592,9,866
"192.168.147.134",50405,18,2205,8,601,10,1604
"192.168.147.134",50568,4,228,2,108,2,120
"192.168.147.134",50569,4,228,2,108,2,120
"192.168.147.134",50570,17,1571,6,324,11,1247
"192.168.147.134",50577,313,129990,127,10632,186,119358
"192.168.147.134",50580,13,1187,6,384,7,803
"192.168.147.134",50581,16,1451,7,438,9,1013
"192.168.147.134",50582,12,1037,6,336,6,701
"192.168.147.134",50583,4,240,2,120,2,120
"192.168.147.134",50584,5,306,1,66,4,240
"192.168.147.134",50585,25,6409,11,1298,14,5111
"192.168.147.134",50586,39,20924,14,4631,25,16293
"192.168.147.134",50587,29,11270,11,3146,18,8124
"192.168.147.134",50588,21,6407,9,1500,12,4907
"192.168.147.134",50589,27,10493,12,2562,15,7931
"192.168.147.134",50590,21,6404,9,1500,12,4904
"192.168.147.134",50591,38,18703,14,12489,24,6214
"192.168.147.134",50592,21,6406,9,1500,12,4906
"192.168.147.134",50593,10,1189,5,426,5,763
"192.168.147.134",50594,10,1189,5,426,5,763
"192.168.147.134",50595,21,6404,9,1500,12,4904
"192.168.147.134",50596,9,570,5,330,4,240
"192.168.147.134",50597,20,6731,9,1342,11,5389
"192.168.147.134",50598,6,390,5,330,1,60
"192.168.147.134",50599,6,390,5,330,1,60
"192.168.147.134",50600,6,390,5,330,1,60
"192.168.147.134",50601,21,6403,9,1500,12,4903
"192.168.147.134",50602,6,390,5,330,1,60
"192.168.147.134",50603,22,9605,9,1055,13,8550
"192.168.147.134",50604,6,390,5,330,1,60
"192.168.147.134",50605,6,390,5,330,1,60
"192.168.147.134",50606,6,390,5,330,1,60
"192.168.147.134",50607,21,6407,9,1500,12,4907
"192.168.147.134",50608,10,1189,5,426,5,763
"192.168.147.134",50609,10,1189,5,426,5,763
"192.168.147.134",50610,21,6408,9,1500,12,4908
"192.168.147.134",50611,21,6408,9,1500,12,4908
"192.168.147.134",50612,28,5992,13,2029,15,3963
"192.168.147.134",50613,24,11040,10,1258,14,9782
"192.168.147.134",50614,29,6539,13,2054,16,4485
"192.168.147.134",50615,23,9657,10,1258,13,8399
"192.168.147.134",50616,26,14479,9,2922,17,11557
"192.168.147.134",50617,30,11641,12,3449,18,8192
"192.168.147.134",50618,26,10211,11,1521,15,8690
"192.168.147.134",50619,86,86028,16,73143,70,12885
"192.168.147.134",50620,28,10827,11,3127,17,7700
"192.168.147.134",50621,39,15797,16,6049,23,9748
"192.168.147.134",50622,36,16412,14,5174,22,11238
"192.168.147.134",50623,18,7492,8,2246,10,5246
"192.168.147.134",50624,20,8657,7,2770,13,5887
"192.168.147.134",50625,15,10480,5,2043,10,8437
"192.168.147.134",50626,13,8219,5,2013,8,6206
"192.168.147.134",50627,29,11233,13,3317,16,7916
"192.168.147.134",50628,21,6408,9,1500,12,4908
"192.168.147.134",50629,33,13832,14,3622,19,10210
"192.168.147.134",50630,31,12179,13,4867,18,7312
"192.168.147.134",50631,23,6153,10,3965,13,2188
"192.168.147.134",50632,31,12775,13,3498,18,9277
"192.168.147.134",50633,41,29285,13,19622,28,9663
"192.168.147.134",50634,11,1120,6,563,5,557
"192.168.147.134",50635,16,1976,8,846,8,1130
"192.168.147.134",50636,10,1189,5,426,5,763
"192.168.147.134",50637,10,1189,5,426,5,763
"192.168.147.134",50638,21,8836,9,2698,12,6138
"192.168.147.134",50639,32,13452,14,3124,18,10328
"192.168.147.134",50640,30,9985,14,3396,16,6589
"192.168.147.134",50641,10,1168,5,570,5,598
"192.168.147.134",50642,9,1101,5,564,4,537
"192.168.147.134",50643,9,1131,5,564,4,567
"192.168.147.134",50644,19,4579,8,3144,11,1435
"192.168.147.134",50645,18,4452,8,3301,10,1151
