Address,Port,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"23.214.90.121",443,34,19374,18,9223,16,10151
"192.168.147.1",5353,72,5040,72,5040,0,0
"192.168.147.1",50084,24,1968,24,1968,0,0
"192.168.147.1",50089,12,1584,12,1584,0,0
"192.168.147.1",50806,2,128,2,128,0,0
"192.168.147.1",51002,56,39088,56,39088,0,0
"192.168.147.1",51658,2,128,2,128,0,0
"192.168.147.1",52982,2,128,2,128,0,0
"192.168.147.1",53255,2,128,2,128,0,0
"192.168.147.1",53308,2,128,2,128,0,0
"192.168.147.1",54173,2,128,2,128,0,0
"192.168.147.1",54649,2,128,2,128,0,0
"192.168.147.1",54707,2,128,2,128,0,0
"192.168.147.1",55688,2,128,2,128,0,0
"192.168.147.1",55771,2,128,2,128,0,0
"192.168.147.1",57315,2,128,2,128,0,0
"192.168.147.1",57790,2,128,2,128,0,0
"192.168.147.1",57960,2,128,2,128,0,0
"192.168.147.1",58232,2,128,2,128,0,0
"192.168.147.1",59919,2,128,2,128,0,0
"192.168.147.1",62323,2,128,2,128,0,0
"192.168.147.1",64791,2,128,2,128,0,0
"192.168.147.1",64806,2,128,2,128,0,0
"192.168.147.2",53,187,20955,93,13091,94,7864
"192.168.147.2",137,72,7920,0,0,72,7920
"192.168.147.134",68,6,2100,3,1074,3,1026
"192.168.147.134",137,72,7920,72,7920,0,0
"192.168.147.134",5353,6,600,6,600,0,0
"192.168.147.134",50002,1,75,1,75,0,0
"192.168.147.134",50263,6,712,3,285,3,427
"192.168.147.134",50600,4,304,2,152,2,152
"192.168.147.134",50662,34,19374,16,10151,18,9223
"192.168.147.134",51585,6,810,3,251,3,559
"192.168.147.134",51648,4,304,2,152,2,152
"192.168.147.134",51903,2,345,1,72,1,273
"192.168.147.134",51941,4,304,2,152,2,152
"192.168.147.134",52056,4,533,2,216,2,317
"192.168.147.134",52191,4,372,2,170,2,202
"192.168.147.134",52235,12,1421,6,478,6,943
"192.168.147.134",52523,2,256,1,78,1,178
"192.168.147.134",52547,6,514,3,233,3,281
"192.168.147.134",52613,4,420,2,194,2,226
"192.168.147.134",52671,6,576,3,257,3,319
"192.168.147.134",52731,1,75,1,75,0,0
"192.168.147.134",53062,1,75,1,75,0,0
"192.168.147.134",53130,2,326,1,72,1,254
"192.168.147.134",53272,4,658,2,148,2,510
"192.168.147.134",53926,4,328,2,148,2,180
"192.168.147.134",54946,4,808,2,170,2,638
"192.168.147.134",55271,4,504,2,186,2,318
"192.168.147.134",55615,16,1651,8,673,8,978
"192.168.147.134",57292,4,304,2,152,2,152
"192.168.147.134",57316,4,372,2,170,2,202
"192.168.147.134",57725,10,1434,5,445,5,989
"192.168.147.134",58311,2,271,1,78,1,193
"192.168.147.134",59689,6,490,3,237,3,253
"192.168.147.134",60146,10,1408,5,455,5,953
"192.168.147.134",60477,4,304,2,152,2,152
"192.168.147.134",60658,4,511,2,182,2,329
"192.168.147.134",61132,4,304,2,152,2,152
"192.168.147.134",61162,4,304,2,152,2,152
"192.168.147.134",61527,4,372,2,170,2,202
"192.168.147.134",62645,4,372,2,170,2,202
"192.168.147.134",63196,16,1808,8,683,8,1125
"192.168.147.134",63758,6,816,3,251,3,565
"192.168.147.134",63834,4,347,2,140,2,207
"192.168.147.134",64250,3,392,2,188,1,204
"192.168.147.254",67,6,2100,3,1026,3,1074
"224.0.0.251",5353,102,7608,0,0,102,7608
"224.0.0.252",5355,39,2529,0,0,39,2529
"239.255.255.250",1900,12,1584,0,0,12,1584
"239.255.255.250",3702,56,39088,0,0,56,39088
"fe80::ac08:6dea:f4ee:6ad5",5353,72,6480,72,6480,0,0
"fe80::ac08:6dea:f4ee:6ad5",50806,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",51003,56,40208,56,40208,0,0
"fe80::ac08:6dea:f4ee:6ad5",51658,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",52982,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",53255,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",53308,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",54173,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",54649,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",54707,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",55688,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",55771,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",57315,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",57790,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",57960,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",58232,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",59919,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",62323,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",64791,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",64806,2,168,2,168,0,0
"fe80::db38:a9a8:f21f:b66c",5353,6,720,6,720,0,0
"fe80::db38:a9a8:f21f:b66c",50002,1,95,1,95,0,0
"fe80::db38:a9a8:f21f:b66c",52731,1,95,1,95,0,0
"fe80::db38:a9a8:f21f:b66c",53062,1,95,1,95,0,0
"ff02::1:3",5355,39,3309,0,0,39,3309
"ff02::c",3702,56,40208,0,0,56,40208
"ff02::fb",5353,78,7200,0,0,78,7200
