Address,Port,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"4.255.252.37",443,54,20406,33,15097,21,5309
"20.42.65.85",443,27,10416,15,7857,12,2559
"20.189.173.25",443,69,27181,41,16352,28,10829
"20.190.122.23",443,32,13458,19,10388,13,3070
"20.190.142.167",443,41,17989,25,12980,16,5009
"20.247.184.142",443,202,93386,125,67967,77,25419
"23.60.149.178",443,68,28915,39,25195,29,3720
"35.83.229.244",443,28,9664,16,6057,12,3607
"35.167.191.89",443,131,47762,77,14660,54,33102
"35.241.39.12",443,22,4274,11,1478,11,2796
"40.99.133.50",443,55,13775,28,7793,27,5982
"44.224.210.6",443,40,11483,23,7034,17,4449
"44.232.193.212",443,40,13006,23,1698,17,11308
"44.235.209.72",443,59,20083,34,7000,25,13083
"44.238.107.191",443,53,14839,30,7690,23,7149
"44.239.209.234",443,123,39196,71,9933,52,29263
"52.26.247.176",443,54,14829,30,7690,24,7139
"52.32.167.79",443,28,9728,16,6057,12,3671
"52.43.74.156",443,86,27818,50,8288,36,19530
"52.113.194.132",443,32,11982,19,8229,13,3753
"52.123.128.14",443,42,37344,31,34646,11,2698
"52.123.253.23",443,49,41824,35,39717,14,2107
"54.212.37.212",443,11,1258,5,371,6,887
"54.213.96.7",443,28,9696,16,6057,12,3639
"72.145.35.98",443,50,10629,27,8009,23,2620
"72.154.7.109",443,27,5927,14,3870,13,2057
"104.18.65.57",443,23,6501,13,3265,10,3236
"108.158.32.13",443,21,9266,12,6911,9,2355
"123.253.149.88",80,18,1628,8,842,10,786
"172.172.255.216",443,40,10335,22,6401,18,3934
"172.172.255.217",443,1,60,1,60,0,0
"192.168.0.161",7680,6,390,1,60,5,330
"192.168.4.27",7680,6,390,1,60,5,330
"192.168.4.53",7680,6,390,1,60,5,330
"192.168.20.8",7680,9,570,4,240,5,330
"192.168.20.41",7680,6,390,1,60,5,330
"192.168.86.47",7680,6,390,1,60,5,330
"192.168.147.134",50566,1,60,0,0,1,60
"192.168.147.134",52344,6,344,3,164,3,180
"192.168.147.134",53513,40,13006,17,11308,23,1698
"192.168.147.134",53514,11,1258,6,887,5,371
"192.168.147.134",53515,7,398,4,218,3,180
"192.168.147.134",53516,40,11483,17,4449,23,7034
"192.168.147.134",53517,6,390,5,330,1,60
"192.168.147.134",53518,27,5927,13,2057,14,3870
"192.168.147.134",53519,32,13458,13,3070,19,10388
"192.168.147.134",53520,23,9657,10,1258,13,8399
"192.168.147.134",53521,6,390,5,330,1,60
"192.168.147.134",53522,36,16079,14,10064,22,6015
"192.168.147.134",53523,29,9750,13,3693,16,6057
"192.168.147.134",53524,36,11724,15,10079,21,1645
"192.168.147.134",53525,25,5079,11,3446,14,1633
"192.168.147.134",53526,31,12366,13,6654,18,5712
"192.168.147.134",53527,28,7741,12,6453,16,1288
"192.168.147.134",53528,28,9728,12,3671,16,6057
"192.168.147.134",53529,55,13775,27,5982,28,7793
"192.168.147.134",53530,49,41824,14,2107,35,39717
"192.168.147.134",53531,36,11324,15,9679,21,1645
"192.168.147.134",53532,27,10416,12,2559,15,7857
"192.168.147.134",53533,25,5111,11,3478,14,1633
"192.168.147.134",53534,28,7765,12,6477,16,1288
"192.168.147.134",53535,31,12739,12,3682,19,9057
"192.168.147.134",53536,9,814,5,393,4,421
"192.168.147.134",53537,24,5260,11,1283,13,3977
"192.168.147.134",53538,32,12791,13,3736,19,9055
"192.168.147.134",53539,35,17327,13,3727,22,13600
"192.168.147.134",53540,23,9656,10,1258,13,8398
"192.168.147.134",53541,36,18868,13,5264,23,13604
"192.168.147.134",53542,32,11982,13,3753,19,8229
"192.168.147.134",53543,36,18870,13,5274,23,13596
"192.168.147.134",53544,9,814,5,393,4,421
"192.168.147.134",53545,34,9991,15,3770,19,6221
"192.168.147.134",53546,21,9266,9,2355,12,6911
"192.168.147.134",53547,23,6501,10,3236,13,3265
"192.168.147.134",53548,32,12791,13,3736,19,9055
"192.168.147.134",53549,15,3876,7,2578,8,1298
"192.168.147.134",53550,26,5369,12,1337,14,4032
"192.168.147.134",53551,22,9602,9,1204,13,8398
"192.168.147.134",53552,28,9696,12,3639,16,6057
"192.168.147.134",53553,31,12346,13,6634,18,5712
"192.168.147.134",53554,32,12038,13,3903,19,8135
"192.168.147.134",53555,37,15143,15,6926,22,8217
"192.168.147.134",53556,42,37344,11,2698,31,34646
"192.168.147.134",53557,6,390,5,330,1,60
"192.168.147.134",53558,28,7737,12,6449,16,1288
"192.168.147.134",53559,28,9728,12,3671,16,6057
"192.168.147.134",53560,31,12262,13,6550,18,5712
"192.168.147.134",53561,41,17989,16,5009,25,12980
"192.168.147.134",53562,26,9808,10,2311,16,7497
"192.168.147.134",53563,28,10598,11,2998,17,7600
"192.168.147.134",53564,6,390,5,330,1,60
"192.168.147.134",53565,28,7697,12,6409,16,1288
"192.168.147.134",53566,6,390,5,330,1,60
"192.168.147.134",53567,9,570,5,330,4,240
"192.168.147.134",53568,28,9664,12,3607,16,6057
"192.168.147.134",53569,30,12324,12,6612,18,5712
"192.168.147.134",53570,28,7717,12,6429,16,1288
"192.168.147.134",53571,28,7777,12,6489,16,1288
