Address,Port,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"0.0.0.0",68,2,728,2,728,0,0
"18.65.244.47",443,589,755162,509,738736,80,16426
"18.65.244.55",443,271,265089,187,247703,84,17386
"18.67.110.62",443,551,394281,321,304371,230,89910
"35.241.39.12",443,353,121065,176,71636,177,49429
"108.158.32.13",443,204,200047,140,189281,64,10766
"172.217.167.68",443,117,82499,70,67787,47,14712
"192.168.147.1",5353,286,22994,286,22994,0,0
"192.168.147.1",49330,1,71,1,71,0,0
"192.168.147.1",49385,1,75,1,75,0,0
"192.168.147.1",49627,1,85,1,85,0,0
"192.168.147.1",50259,1,85,1,85,0,0
"192.168.147.1",50652,1,71,1,71,0,0
"192.168.147.1",50656,2,128,2,128,0,0
"192.168.147.1",50696,1,86,1,86,0,0
"192.168.147.1",51097,25,4263,25,4263,0,0
"192.168.147.1",51142,1,75,1,75,0,0
"192.168.147.1",51600,1,85,1,85,0,0
"192.168.147.1",51655,1,85,1,85,0,0
"192.168.147.1",51694,2,128,2,128,0,0
"192.168.147.1",51843,1,85,1,85,0,0
"192.168.147.1",51994,1,85,1,85,0,0
"192.168.147.1",52064,1,86,1,86,0,0
"192.168.147.1",52216,2,128,2,128,0,0
"192.168.147.1",52220,2,128,2,128,0,0
"192.168.147.1",52262,2,128,2,128,0,0
"192.168.147.1",52274,2,172,2,172,0,0
"192.168.147.1",52410,1,85,1,85,0,0
"192.168.147.1",52504,1,75,1,75,0,0
"192.168.147.1",52552,1,85,1,85,0,0
"192.168.147.1",52659,1,64,1,64,0,0
"192.168.147.1",52698,2,128,2,128,0,0
"192.168.147.1",52710,1,75,1,75,0,0
"192.168.147.1",52741,1,85,1,85,0,0
"192.168.147.1",52846,1,75,1,75,0,0
"192.168.147.1",52967,2,128,2,128,0,0
"192.168.147.1",52998,1,86,1,86,0,0
"192.168.147.1",53150,1,64,1,64,0,0
"192.168.147.1",53166,2,142,2,142,0,0
"192.168.147.1",53189,2,142,2,142,0,0
"192.168.147.1",53213,2,150,2,150,0,0
"192.168.147.1",53699,2,170,2,170,0,0
"192.168.147.1",53972,1,85,1,85,0,0
"192.168.147.1",54029,1,64,1,64,0,0
"192.168.147.1",54484,2,128,2,128,0,0
"192.168.147.1",54524,1,86,1,86,0,0
"192.168.147.1",54551,14,9772,14,9772,0,0
"192.168.147.1",54885,1,85,1,85,0,0
"192.168.147.1",55610,3,256,3,256,0,0
"192.168.147.1",55643,26,4654,26,4654,0,0
"192.168.147.1",55812,2,128,2,128,0,0
"192.168.147.1",55813,1,85,1,85,0,0
"192.168.147.1",55913,2,128,2,128,0,0
"192.168.147.1",55924,2,128,2,128,0,0
"192.168.147.1",56065,1,75,1,75,0,0
"192.168.147.1",56074,2,358,2,358,0,0
"192.168.147.1",56240,1,85,1,85,0,0
"192.168.147.1",56266,2,170,2,170,0,0
"192.168.147.1",56426,1,64,1,64,0,0
"192.168.147.1",56677,1,86,1,86,0,0
"192.168.147.1",56688,1,85,1,85,0,0
"192.168.147.1",56710,1,85,1,85,0,0
"192.168.147.1",57078,1,85,1,85,0,0
"192.168.147.1",57266,1,85,1,85,0,0
"192.168.147.1",57390,1,85,1,85,0,0
"192.168.147.1",57687,1,85,1,85,0,0
"192.168.147.1",58008,1,85,1,85,0,0
"192.168.147.1",58047,1,85,1,85,0,0
"192.168.147.1",58324,1,75,1,75,0,0
"192.168.147.1",58397,1,85,1,85,0,0
"192.168.147.1",58619,1,64,1,64,0,0
"192.168.147.1",58711,2,170,2,170,0,0
"192.168.147.1",58803,2,128,2,128,0,0
"192.168.147.1",58851,4,328,4,328,0,0
"192.168.147.1",58856,2,264,2,264,0,0
"192.168.147.1",58875,1,85,1,85,0,0
"192.168.147.1",59243,1,86,1,86,0,0
"192.168.147.1",59366,2,128,2,128,0,0
"192.168.147.1",59771,1,85,1,85,0,0
"192.168.147.1",59855,2,128,2,128,0,0
"192.168.147.1",59866,2,170,2,170,0,0
"192.168.147.1",59883,2,170,2,170,0,0
"192.168.147.1",59943,1,85,1,85,0,0
"192.168.147.1",60402,1,86,1,86,0,0
"192.168.147.1",60481,2,128,2,128,0,0
"192.168.147.1",60499,14,9772,14,9772,0,0
"192.168.147.1",60650,1,71,1,71,0,0
"192.168.147.1",60793,2,172,2,172,0,0
"192.168.147.1",60799,1,64,1,64,0,0
"192.168.147.1",60978,1,85,1,85,0,0
"192.168.147.1",61316,1,85,1,85,0,0
"192.168.147.1",61467,1,75,1,75,0,0
"192.168.147.1",61660,1,85,1,85,0,0
"192.168.147.1",61738,2,128,2,128,0,0
"192.168.147.1",61739,1,75,1,75,0,0
"192.168.147.1",61923,2,128,2,128,0,0
"192.168.147.1",62097,1,85,1,85,0,0
"192.168.147.1",62172,1,85,1,85,0,0
"192.168.147.1",62333,1,86,1,86,0,0
"192.168.147.1",62428,1,85,1,85,0,0
"192.168.147.1",63017,1,75,1,75,0,0
"192.168.147.1",63025,1,85,1,85,0,0
"192.168.147.1",63060,1,85,1,85,0,0
"192.168.147.1",63068,1,85,1,85,0,0
"192.168.147.1",63092,2,150,2,150,0,0
"192.168.147.1",63094,2,164,2,164,0,0
"192.168.147.1",63099,1,132,1,132,0,0
"192.168.147.1",63104,6,492,6,492,0,0
"192.168.147.1",63226,1,86,1,86,0,0
"192.168.147.1",63237,2,128,2,128,0,0
"192.168.147.1",63285,1,85,1,85,0,0
"192.168.147.1",63481,1,85,1,85,0,0
"192.168.147.1",63498,1,86,1,86,0,0
"192.168.147.1",63634,1,85,1,85,0,0
"192.168.147.1",63640,21,3547,21,3547,0,0
"192.168.147.1",63641,1,85,1,85,0,0
"192.168.147.1",63831,1,85,1,85,0,0
"192.168.147.1",63961,2,150,2,150,0,0
"192.168.147.1",64030,2,170,2,170,0,0
"192.168.147.1",64215,2,128,2,128,0,0
"192.168.147.1",64491,2,170,2,170,0,0
"192.168.147.1",64766,1,86,1,86,0,0
"192.168.147.1",64791,1,85,1,85,0,0
"192.168.147.1",64989,2,128,2,128,0,0
"192.168.147.1",65103,1,85,1,85,0,0
"192.168.147.1",65165,2,150,2,150,0,0
"192.168.147.1",65226,14,9772,14,9772,0,0
"192.168.147.1",65399,1,85,1,85,0,0
"192.168.147.2",53,208,22153,84,12004,124,10149
"192.168.147.2",137,21,2310,0,0,21,2310
"192.168.147.134",68,2,684,0,0,2,684
"192.168.147.134",137,29,3190,29,3190,0,0
"192.168.147.134",5353,18,1620,18,1620,0,0
"192.168.147.134",49726,2,230,1,83,1,147
"192.168.147.134",49893,2,250,1,83,1,167
"192.168.147.134",49970,2,262,1,83,1,179
"192.168.147.134",50048,2,188,1,86,1,102
"192.168.147.134",50376,5,355,5,355,0,0
"192.168.147.134",50669,17,2235,11,966,6,1269
"192.168.147.134",50978,2,152,2,152,0,0
"192.168.147.134",51270,2,356,1,86,1,270
"192.168.147.134",51363,4,455,3,276,1,179
"192.168.147.134",51531,2,262,1,83,1,179
"192.168.147.134",51708,2,301,1,91,1,210
"192.168.147.134",51878,2,262,1,83,1,179
"192.168.147.134",52270,2,164,1,74,1,90
"192.168.147.134",52282,4,332,2,166,2,166
"192.168.147.134",52447,2,256,1,86,1,170
"192.168.147.134",52732,2,256,1,86,1,170
"192.168.147.134",53164,2,170,1,74,1,96
"192.168.147.134",53239,589,755162,80,16426,509,738736
"192.168.147.134",53673,2,245,1,79,1,166
"192.168.147.134",53706,1,75,1,75,0,0
"192.168.147.134",53997,10,938,5,395,5,543
"192.168.147.134",54421,2,150,2,150,0,0
"192.168.147.134",54460,2,300,1,86,1,214
"192.168.147.134",54531,4,304,2,152,2,152
"192.168.147.134",54741,4,304,2,152,2,152
"192.168.147.134",55169,2,250,1,83,1,167
"192.168.147.134",55240,2,253,1,83,1,170
"192.168.147.134",55423,2,300,1,86,1,214
"192.168.147.134",55545,5,627,4,344,1,283
"192.168.147.134",55561,2,271,1,82,1,189
"192.168.147.134",55722,153,55716,78,23617,75,32099
"192.168.147.134",55900,2,300,1,86,1,214
"192.168.147.134",56203,20,2057,10,819,10,1238
"192.168.147.134",56391,4,304,2,152,2,152
"192.168.147.134",56463,2,197,1,74,1,123
"192.168.147.134",57082,3,249,3,249,0,0
"192.168.147.134",57522,2,250,1,83,1,167
"192.168.147.134",57869,2,250,1,83,1,167
"192.168.147.134",57890,2,152,1,76,1,76
"192.168.147.134",58021,2,170,1,74,1,96
"192.168.147.134",58365,2,150,2,150,0,0
"192.168.147.134",58506,2,252,1,86,1,166
"192.168.147.134",58549,2,256,1,86,1,170
"192.168.147.134",58613,2,298,1,94,1,204
"192.168.147.134",58619,2,310,1,83,1,227
"192.168.147.134",58833,33,19087,15,6924,18,12163
"192.168.147.134",58873,2,226,1,78,1,148
"192.168.147.134",58936,4,304,2,152,2,152
"192.168.147.134",59068,1,75,1,75,0,0
"192.168.147.134",59268,5,460,5,460,0,0
"192.168.147.134",59343,2,164,1,74,1,90
"192.168.147.134",59409,271,265089,84,17386,187,247703
"192.168.147.134",59614,6,614,3,235,3,379
"192.168.147.134",59626,2,288,1,82,1,206
"192.168.147.134",60020,5,380,5,380,0,0
"192.168.147.134",60052,2,238,1,74,1,164
"192.168.147.134",60583,4,304,2,152,2,152
"192.168.147.134",60635,2,262,1,83,1,179
"192.168.147.134",60703,1,75,1,75,0,0
"192.168.147.134",60977,200,65349,99,25812,101,39537
"192.168.147.134",61181,204,200047,64,10766,140,189281
"192.168.147.134",61518,3,249,3,249,0,0
"192.168.147.134",61650,177,82935,91,35834,86,47101
"192.168.147.134",61825,374,311346,139,54076,235,257270
"192.168.147.134",62620,2,172,1,78,1,94
"192.168.147.134",62748,2,300,1,86,1,214
"192.168.147.134",62782,1,75,1,75,0,0
"192.168.147.134",62793,6,484,3,234,3,250
"192.168.147.134",63327,2,250,1,83,1,167
"192.168.147.134",63506,84,63412,32,7788,52,55624
"192.168.147.134",64557,2,262,1,83,1,179
"192.168.147.134",64651,4,304,2,152,2,152
"192.168.147.134",64774,5,430,5,430,0,0
"192.168.147.134",65168,2,222,1,79,1,143
"192.168.147.134",65172,2,256,1,86,1,170
"192.168.147.134",65249,2,152,1,76,1,76
"192.168.147.134",65354,2,152,2,152,0,0
"192.168.147.134",65480,2,357,1,91,1,266
"192.168.147.254",67,2,684,2,684,0,0
"192.168.147.255",137,8,880,0,0,8,880
"224.0.0.251",5353,316,25598,0,0,316,25598
"224.0.0.252",5355,153,11697,0,0,153,11697
"239.255.255.250",1900,77,13218,0,0,77,13218
"239.255.255.250",3702,42,29316,0,0,42,29316
"255.255.255.255",67,2,728,0,0,2,728
"fe80::ac08:6dea:f4ee:6ad5",5353,286,28714,286,28714,0,0
"fe80::ac08:6dea:f4ee:6ad5",49330,1,91,1,91,0,0
"fe80::ac08:6dea:f4ee:6ad5",49385,1,95,1,95,0,0
"fe80::ac08:6dea:f4ee:6ad5",49627,1,105,1,105,0,0
"fe80::ac08:6dea:f4ee:6ad5",50259,1,105,1,105,0,0
"fe80::ac08:6dea:f4ee:6ad5",50652,1,91,1,91,0,0
"fe80::ac08:6dea:f4ee:6ad5",50656,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",50696,1,106,1,106,0,0
"fe80::ac08:6dea:f4ee:6ad5",51091,18,3262,18,3262,0,0
"fe80::ac08:6dea:f4ee:6ad5",51142,1,95,1,95,0,0
"fe80::ac08:6dea:f4ee:6ad5",51600,1,105,1,105,0,0
"fe80::ac08:6dea:f4ee:6ad5",51655,1,105,1,105,0,0
"fe80::ac08:6dea:f4ee:6ad5",51694,2,168,2,168,0,0
"fe80::ac08:6dea:f4ee:6ad5",51843,1,105,1,105,0,0
"fe80::ac08:6dea:f4ee:6ad5",51994,1,105,1,105,0,0
"fe80::ac08:6dea:f4ee:6ad5",52064,1,106,1,106,0,0
