Address,Port,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"3.169.252.32",443,673,666103,448,651653,225,14450
"3.175.96.41",443,2113,2146564,1463,2106186,650,40378
"3.175.96.93",443,21,9162,12,6869,9,2293
"13.107.139.11",443,25,10157,15,8690,10,1467
"18.65.3.125",443,6056,6902367,4567,6819252,1489,83115
"23.42.238.185",443,126,108486,82,103565,44,4921
"23.223.224.125",443,23,9657,13,8399,10,1258
"23.223.225.17",443,25,8704,14,5643,11,3061
"34.212.196.47",443,114,35601,66,9578,48,26023
"35.163.49.3",443,114,35854,62,16760,52,19094
"35.241.39.12",443,20,8068,11,5770,9,2298
"44.235.209.72",443,30,10983,17,5652,13,5331
"44.236.212.187",443,200,50234,116,25131,84,25103
"52.33.16.25",443,93,22644,52,10702,41,11942
"52.43.74.156",443,85,27527,49,8235,36,19292
"52.123.129.14",443,126,114434,88,108318,38,6116
"54.69.149.103",443,127,31678,82,10719,45,20959
"54.212.37.212",443,28,9661,16,6056,12,3605
"54.212.144.253",443,145,36703,80,10345,65,26358
"72.154.7.109",443,27,5926,14,3870,13,2056
"99.84.215.115",443,16659,17904042,11825,17640295,4834,263747
"104.18.66.57",443,158,145318,108,140194,50,5124
"142.250.70.131",443,39,18582,22,13946,17,4636
"142.250.70.196",443,34,18407,20,13935,14,4472
"172.172.255.216",443,2,115,1,60,1,55
"192.168.0.161",7680,6,390,1,60,5,330
"192.168.4.27",7680,3,198,0,0,3,198
"192.168.86.47",7680,6,390,1,60,5,330
"192.168.147.134",52344,2,115,1,55,1,60
"192.168.147.134",53410,5,300,0,0,5,300
"192.168.147.134",53411,5,300,0,0,5,300
"192.168.147.134",53412,5,300,0,0,5,300
"192.168.147.134",53413,5,300,0,0,5,300
"192.168.147.134",53414,5,300,0,0,5,300
"192.168.147.134",53415,5,300,0,0,5,300
"192.168.147.134",53424,25,10157,10,1467,15,8690
"192.168.147.134",53425,21,9162,9,2293,12,6869
"192.168.147.134",53426,158,145318,50,5124,108,140194
"192.168.147.134",53427,2113,2146564,650,40378,1463,2106186
"192.168.147.134",53428,25,8704,11,3061,14,5643
"192.168.147.134",53429,126,108486,44,4921,82,103565
"192.168.147.134",53430,20,8068,9,2298,11,5770
"192.168.147.134",53431,17,9156,7,2188,10,6968
"192.168.147.134",53432,20,9334,9,2361,11,6973
"192.168.147.134",53433,17,9251,7,2284,10,6967
"192.168.147.134",53434,19,9248,8,2275,11,6973
"192.168.147.134",53435,97,29878,45,20959,52,8919
"192.168.147.134",53436,42,12392,19,4879,23,7513
"192.168.147.134",53437,16,7405,7,2348,9,5057
"192.168.147.134",53438,11,5286,5,2018,6,3268
"192.168.147.134",53439,49,16048,22,7705,27,8343
"192.168.147.134",53440,65,19806,30,11389,35,8417
"192.168.147.134",53441,29,12014,12,6356,17,5658
"192.168.147.134",53442,25,5108,11,3476,14,1632
"192.168.147.134",53443,16659,17904042,4834,263747,11825,17640295
"192.168.147.134",53444,47,14446,21,9187,26,5259
"192.168.147.134",53445,673,666103,225,14450,448,651653
"192.168.147.134",53446,25,5080,11,3446,14,1634
"192.168.147.134",53447,28,7800,12,6511,16,1289
"192.168.147.134",53448,34,8022,15,6243,19,1779
"192.168.147.134",53449,35,8045,16,6268,19,1777
"192.168.147.134",53450,29,6190,13,4660,16,1530
"192.168.147.134",53451,29,6166,13,4026,16,2140
"192.168.147.134",53452,9,546,1,66,8,480
"192.168.147.134",53453,34,7705,16,4778,18,2927
"192.168.147.134",53454,9,546,1,66,8,480
"192.168.147.134",53455,28,7713,12,6425,16,1288
"192.168.147.134",53456,126,114434,38,6116,88,108318
"192.168.147.134",53457,27,5926,13,2056,14,3870
"192.168.147.134",53458,23,9657,10,1258,13,8399
"192.168.147.134",53459,30,12276,12,6564,18,5712
"192.168.147.134",53460,6056,6902367,1489,83115,4567,6819252
"192.168.147.134",53461,28,7714,12,6425,16,1289
"192.168.147.134",53462,30,9804,13,3693,17,6111
"192.168.147.134",53463,28,7808,12,6519,16,1289
"192.168.147.134",53464,6,390,5,330,1,60
"192.168.147.134",53465,28,7803,12,6515,16,1288
"192.168.147.134",53466,25,5112,11,3478,14,1634
"192.168.147.134",53467,6,390,5,330,1,60
"192.168.147.134",53468,38,7728,17,4771,21,2957
"192.168.147.134",53469,30,10983,13,5331,17,5652
"192.168.147.134",53470,28,9661,12,3605,16,6056
"192.168.147.134",53471,3,198,3,198,0,0
